ListingID,VehEngine,SellerListSrc,SellerState,VehFuel,VehColorExt,VehColorInt,VehTransmission,VehPriceLabel,VehDriveTrain,Vehicle_Trim,VehMake,VehModel,RatingCategory,SellerCategory,SellerIsPriv,SourceCategory,VehCertified
6455307,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),WA,Gasoline,White,black,8-Speed Automatic,Good Deal,AWD,Platinum,Cadillac,XT5,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,True
6455375,3.6L V6,HomeNet Automotive,MD,Gasoline,Black,black,8-Speed Automatic,Fair Price,4WD,Limited,Jeep,Grand Cherokee,Average Rating,High Volume Sellers,False,High-Frequency Sources,False
6456291,V6,Inventory Command Center,IL,Gasoline,Silver,other,8-Speed Automatic,Fair Price,AWD,Premium Luxury,Cadillac,XT5,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,True
6458283,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),OH,Gasoline,Black,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Low Rating,Low Volume Sellers,False,High-Frequency Sources,False
6461442,3.6L V6,HomeNet Automotive,FL,Gasoline,Other,black,8-Speed Automatic,Good Deal,FWD,Premium Luxury,Cadillac,XT5,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,True
6461665,3.6L V6,HomeNet Automotive,MI,Gasoline,Blue,other,8-Speed Automatic,Good Deal,4WD,Trailhawk,Jeep,Grand Cherokee,Average Rating,High Volume Sellers,False,High-Frequency Sources,False
6462178,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),IL,Gasoline,Red,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Average Rating,Low Volume Sellers,False,High-Frequency Sources,False
6464718,6.4L V8,Digital Motorworks (DMi),NC,Gasoline,Gray,brown,8-Speed Automatic,Fair Price,4WD,Limited,Jeep,Grand Cherokee,Low Rating,Low Volume Sellers,False,High-Frequency Sources,False
6466831,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),TN,Gasoline,Black,other,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
6467565,3.6L V6,Inventory Command Center,SC,Gasoline,Silver,beige,Automatic,Good Deal,FWD,Premium Luxury,Cadillac,XT5,Average Rating,Low Volume Sellers,False,High-Frequency Sources,True
6467751,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),PA,Gasoline,White,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Good Rating,High Volume Sellers,False,High-Frequency Sources,False
6468595,3.6L V6 24V MPFI DOHC,Jeep Certified Program,MI,Gasoline,White,black,8-Speed Automatic,Fair Price,4WD,Limited,Jeep,Grand Cherokee,Good Rating,Medium Volume Sellers,False,Medium-Frequency Sources,True
6470361,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),WI,Gasoline,White,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Good Rating,Medium Volume Sellers,False,High-Frequency Sources,False
6475088,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),MI,Gasoline,Blue,other,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,High Volume Sellers,False,High-Frequency Sources,False
6476467,3.6L V6,Inventory Command Center,IN,Gasoline,Red,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Low Rating,Low Volume Sellers,False,High-Frequency Sources,False
6477376,3.6L V6,HomeNet Automotive,TX,Gasoline,Other,black,8-Speed Automatic,Great Deal,FWD,Luxury,Cadillac,XT5,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
6478094,3.6L V6,Inventory Command Center,OH,Gasoline,White,black,8-Speed Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
6479897,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),MI,Gasoline,Black,other,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
6479944,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),IL,Gasoline,Black,unknown,8-Speed Automatic,Fair Price,4WD,Limited,Jeep,Grand Cherokee,Low Rating,Rare Sellers,False,High-Frequency Sources,False
6480195,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),MO,Gasoline,Silver,black,8-Speed Automatic,Good Deal,FWD,Premium Luxury,Cadillac,XT5,Low Rating,Rare Sellers,False,High-Frequency Sources,False
6481023,3.6L V6,HomeNet Automotive,MN,Gasoline,Blue,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Average Rating,High Volume Sellers,False,High-Frequency Sources,False
6481059,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),OH,Gasoline,Red,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,High Volume Sellers,False,High-Frequency Sources,False
6481395,unknown,Jeep Certified Program,VA,Gasoline,Black,unknown,Automatic,Good Deal,unknown,unknown,Jeep,Grand Cherokee,Average Rating,Medium Volume Sellers,False,Medium-Frequency Sources,True
6485904,5.7L V8,Inventory Command Center,IL,Gasoline,Blue,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
6486911,3.6L V6,Inventory Command Center,VA,Gasoline,Blue,tan,Automatic,Great Deal,AWD,Luxury,Cadillac,XT5,Average Rating,Rare Sellers,False,High-Frequency Sources,False
6488695,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),PA,Gasoline,Black,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,High Volume Sellers,False,High-Frequency Sources,False
6491695,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),CA,Gasoline,White,black,8-Speed Automatic,Good Deal,FWD,Luxury,Cadillac,XT5,Good Rating,Medium Volume Sellers,False,High-Frequency Sources,False
6493446,unknown,Jeep Certified Program,NC,Gasoline,White,unknown,Automatic,Good Deal,unknown,unknown,Jeep,Grand Cherokee,Excellent Rating,Rare Sellers,False,Medium-Frequency Sources,True
6496878,3.6L V6,HomeNet Automotive,FL,Gasoline,White,beige,8-Speed Automatic,Good Deal,FWD,Premium Luxury,Cadillac,XT5,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,True
6497579,3.6L V6,Inventory Command Center,MI,Gasoline,Other,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
6497793,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),MD,Gasoline,Silver,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
6499413,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),NC,Gasoline,White,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,High Volume Sellers,False,High-Frequency Sources,False
6500507,3.6L V6,Inventory Command Center,MI,Gasoline,Black,black,8-Speed Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,High Volume Sellers,False,High-Frequency Sources,False
6501808,3.6L V6,Inventory Command Center,GA,Gasoline,White,black,8-Speed Automatic,Good Deal,FWD,Luxury,Cadillac,XT5,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
6502816,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),NY,Gasoline,White,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
6503723,3.6L V6 24V MPFI DOHC,Jeep Certified Program,MD,Gasoline,Black,unknown,8-Speed Automatic,Good Deal,4WD,Premium Luxury,Jeep,Grand Cherokee,Good Rating,Medium Volume Sellers,False,Medium-Frequency Sources,True
6503919,3.6L V6,Digital Motorworks (DMi),OH,E85 Flex Fuel,Red,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
6504344,unknown,Cadillac Certified Program,NC,Gasoline,Silver,unknown,unknown,Good Deal,unknown,unknown,Cadillac,XT5,Excellent Rating,Low Volume Sellers,False,Medium-Frequency Sources,True
6505693,3.6L V6,Digital Motorworks (DMi),KY,E85 Flex Fuel,Black,unknown,8-Speed Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Good Rating,Low Volume Sellers,False,High-Frequency Sources,False
6506271,3.6L V6,HomeNet Automotive,OH,Gasoline,Blue,beige,8-Speed Automatic,Great Deal,FWD,FWD,Cadillac,XT5,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,True
6509120,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),OK,Gasoline,Red,other,8-Speed Automatic,Good Deal,AWD,Platinum,Cadillac,XT5,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
6509315,3.6L V6,Digital Motorworks (DMi),MI,E85 Flex Fuel,White,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
6512913,3.6L V6,Inventory Command Center,KY,Gasoline,White,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Good Rating,Low Volume Sellers,False,High-Frequency Sources,False
6513447,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),TX,Gasoline,White,other,8-Speed Automatic,Good Deal,AWD,Premium Luxury,Cadillac,XT5,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,True
6515958,3.6L V6,HomeNet Automotive,NY,Gasoline,Other,black,8-Speed Automatic,Fair Price,4WD,Premium Luxury,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
6517406,3.6L V6,Digital Motorworks (DMi),OH,E85 Flex Fuel,Silver,unknown,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
6518467,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),NC,Gasoline,Silver,other,8-Speed Automatic,Great Deal,FWD,Luxury,Cadillac,XT5,Average Rating,Rare Sellers,False,High-Frequency Sources,True
6518571,3.6L V6,Inventory Command Center,MD,Gasoline,Other,black,8-Speed Automatic,Good Deal,FWD,Premium Luxury,Cadillac,XT5,Average Rating,Rare Sellers,False,High-Frequency Sources,True
6518693,V6,Inventory Command Center,IL,Gasoline,Red,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
6520216,3.6L V6,Inventory Command Center,VA,Gasoline,White,gray,8-Speed Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Good Rating,Rare Sellers,False,High-Frequency Sources,False
6522889,6.4L V8,Digital Motorworks (DMi),MN,Gasoline,White,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
6523263,3.6L V6 24V MPFI DOHC,Jeep Certified Program,IA,Gasoline,Other,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,Medium-Frequency Sources,True
6523334,3.6L,Inventory Command Center,UT,Gasoline,Other,black,Automatic,Good Deal,AWD,Luxury,Cadillac,XT5,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
6527369,3.6L V6 24V MPFI DOHC,Jeep Certified Program,KY,Gasoline,Black,black,8-Speed Automatic,Good Deal,4WD,Trailhawk,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,Medium-Frequency Sources,True
6528014,3.6L V6,HomeNet Automotive,NY,Gasoline,Silver,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
6528756,3.6L V6,HomeNet Automotive,PA,Gasoline,White,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Average Rating,High Volume Sellers,False,High-Frequency Sources,False
6530121,3.6L V6,HomeNet Automotive,MD,Gasoline,Other,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Good Rating,Rare Sellers,False,High-Frequency Sources,False
6533179,3.6L V6,Digital Motorworks (DMi),MI,E85 Flex Fuel,Red,other,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Low Rating,Medium Volume Sellers,False,High-Frequency Sources,False
6534809,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),TX,Gasoline,White,other,8-Speed Automatic,Good Deal,FWD,Premium Luxury,Cadillac,XT5,Average Rating,Medium Volume Sellers,False,High-Frequency Sources,True
6536469,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),AZ,Gasoline,Black,black,8-Speed Automatic,Good Deal,FWD,Luxury,Cadillac,XT5,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,True
6537951,3.6L V6,HomeNet Automotive,GA,Gasoline,Silver,other,8-Speed Automatic,Fair Price,4WD,Trailhawk,Jeep,Grand Cherokee,Good Rating,High Volume Sellers,False,High-Frequency Sources,False
6538742,3.6L V6,Digital Motorworks (DMi),NY,E85 Flex Fuel,Black,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Good Rating,Low Volume Sellers,False,High-Frequency Sources,False
6540069,3.6L V6 24V MPFI DOHC,Jeep Certified Program,MI,Gasoline,White,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Good Rating,Medium Volume Sellers,False,Medium-Frequency Sources,True
6540458,3.6L V6,Jeep Certified Program,OH,Gasoline,Brown,other,Automatic,Good Deal,4WD,Premium Luxury,Jeep,Grand Cherokee,Average Rating,Rare Sellers,False,Medium-Frequency Sources,True
6540692,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),OH,Gasoline,Red,black,8-Speed Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,High Volume Sellers,False,High-Frequency Sources,False
6542393,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),TX,Gasoline,Black,other,8-Speed Automatic,Good Deal,FWD,unknown,Cadillac,XT5,Excellent Rating,High Volume Sellers,False,High-Frequency Sources,False
6542701,3.6L V6 24V MPFI DOHC,Jeep Certified Program,WI,Gasoline,Black,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Average Rating,Low Volume Sellers,False,Medium-Frequency Sources,True
6544186,5.7L V8,Digital Motorworks (DMi),IA,Gasoline,Black,black,8-Speed Automatic,Fair Price,4WD,Premium Luxury,Jeep,Grand Cherokee,Good Rating,Low Volume Sellers,False,High-Frequency Sources,False
6545093,3.6L V6,Inventory Command Center,OH,Gasoline,Black,black,8-Speed Automatic,Fair Price,FWD,Premium Luxury,Cadillac,XT5,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
6545928,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),MI,Gasoline,Silver,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
6554420,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),IL,Gasoline,White,black,8-Speed Automatic,Fair Price,4WD,Premium Luxury,Jeep,Grand Cherokee,Good Rating,Medium Volume Sellers,False,High-Frequency Sources,False
6554695,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),IN,Gasoline,Silver,other,8-Speed Automatic,Great Deal,FWD,Base,Cadillac,XT5,Average Rating,Medium Volume Sellers,False,High-Frequency Sources,True
6556152,3.6L V6,HomeNet Automotive,TN,Gasoline,Black,black,8-Speed Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
6556209,3.6L V6,Inventory Command Center,IL,Gasoline,Red,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Average Rating,Medium Volume Sellers,False,High-Frequency Sources,False
6556522,3.6L V6,HomeNet Automotive,IL,Gasoline,Silver,other,8-Speed Automatic,Good Deal,4WD,Trailhawk,Jeep,Grand Cherokee,Good Rating,High Volume Sellers,False,High-Frequency Sources,False
6558460,3.6L V6,Inventory Command Center,IN,Gasoline,Other,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
6558759,unknown,Jeep Certified Program,IA,Gasoline,Black,unknown,Automatic,Good Deal,unknown,unknown,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,Medium-Frequency Sources,True
6560642,3.6L V6 24V MPFI DOHC,Jeep Certified Program,TN,Gasoline,Other,other,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,Medium-Frequency Sources,True
6560656,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),KY,Gasoline,Red,other,8-Speed Automatic,Good Deal,4WD,Trailhawk,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
6560973,3.6L V6 24V MPFI DOHC,Inventory Command Center,KY,Gasoline,Red,black,Automatic,Good Deal,4WD,Trailhawk,Jeep,Grand Cherokee,Average Rating,Low Volume Sellers,False,High-Frequency Sources,False
6562260,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),WI,Gasoline,Blue,other,8-Speed Automatic,Good Deal,4WD,Trailhawk,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
6562720,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),KY,Gasoline,Other,other,8-Speed Automatic,Good Deal,FWD,Premium Luxury,Cadillac,XT5,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
6562779,5.7L V8,Jeep Certified Program,TN,Gasoline,Silver,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,Medium-Frequency Sources,True
6563675,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),WI,Gasoline,Gray,unknown,8-Speed Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
6563815,unknown,Jeep Certified Program,PA,Gasoline,Silver,unknown,Automatic,Good Deal,unknown,unknown,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,Medium-Frequency Sources,True
6565354,V6,Inventory Command Center,WV,Gasoline,Black,black,8-Speed Automatic,Good Deal,AWD,Premium Luxury,Cadillac,XT5,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
6568715,3.6L V6,Digital Motorworks (DMi),IL,E85 Flex Fuel,White,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
6569549,3.6L V6,HomeNet Automotive,TX,Gasoline,White,other,8-Speed Automatic,Great Deal,FWD,Luxury,Cadillac,XT5,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,True
6570338,3.6L V6,Digital Motorworks (DMi),MI,E85 Flex Fuel,Black,black,8-Speed Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Average Rating,Rare Sellers,False,High-Frequency Sources,False
6570911,3.6L V6 24V MPFI DOHC,Jeep Certified Program,KY,Gasoline,Other,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Low Rating,Medium Volume Sellers,False,Medium-Frequency Sources,True
6572852,3.6L V6,Inventory Command Center,OH,Gasoline,White,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
6577912,3.6L V6 24V MPFI DOHC,Jeep Certified Program,TN,Gasoline,Other,other,8-Speed Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,Medium-Frequency Sources,True
6579266,3.6L V6,Inventory Command Center,KY,Gasoline,Red,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Average Rating,Rare Sellers,False,High-Frequency Sources,False
6579500,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),MI,Gasoline,Gray,unknown,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Good Rating,Rare Sellers,False,High-Frequency Sources,False
6579717,3.6L V6,Jeep Certified Program,IN,E85 Flex Fuel,Other,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,Medium-Frequency Sources,True
6580546,5.7L V8,Jeep Certified Program,GA,Gasoline,Red,other,8-Speed Automatic,Fair Price,4WD,Trailhawk,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,Medium-Frequency Sources,True
6581327,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),WI,Gasoline,Other,black,8-Speed Automatic,Good Deal,AWD,Platinum,Cadillac,XT5,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
6583130,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),NY,Gasoline,Blue,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
6585299,3.6L V6,Inventory Command Center,PA,E85 Flex Fuel,Other,black,8-Speed Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Average Rating,Low Volume Sellers,False,High-Frequency Sources,False
6585505,unknown,Jeep Certified Program,MO,Gasoline,Other,unknown,Automatic,Great Deal,unknown,unknown,Jeep,Grand Cherokee,Average Rating,Low Volume Sellers,False,Medium-Frequency Sources,True
6589234,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),OH,Gasoline,White,black,8-Speed Automatic,Fair Price,unknown,Limited,Jeep,Grand Cherokee,Average Rating,Medium Volume Sellers,False,High-Frequency Sources,False
6589491,6.2L V8,Inventory Command Center,WI,Gasoline,Red,black,8-Speed Automatic,Fair Price,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
